,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,year,day,date,tx,tm,tn,rad,et0,hourmin_tx,hourmin_tn,station,lat_in_rad,long_in_rad,alt_in_rad,hourmin_ocaso,hourmin_orto,hourmin_ocaso-hourmin_tx,hourmin_orto-hourmin_tn,energyt,n_val_temp,ra,vpd,deltat,ea,es,energyt_prev,hourmin_tn_prev,hourmin_tx_prev,tx_prev,tn_prev,season,preci,tdew
551358,556024,556024,556024,556024,2017,39,2017-02-08,15.92,9.44,3.3710000000000004,15.75,1.9498983915564232,14.833333333333336,23.7,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.733333333333334,7.383333333333334,2.9000000000000004,-16.316666666666666,226.59,48.0,20.13548951734552,0.568886147055296,12.549,0.7245979758643569,1.293484122919653,226.59,23.7,14.833333333333336,15.92,3.3710000000000004,winter,0.2,2.3710000000000004
551456,556122,556122,556122,556122,2017,40,2017-02-09,16.0,8.13,2.763,13.66,2.070262912906272,14.9,7.166666666666668,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.75,7.366666666666666,2.85,0.1999999999999993,195.148,48.0,20.33561792933715,0.5879384612698644,13.237,0.6937622682034537,1.2817007294733178,195.148,7.166666666666668,14.9,16.0,2.763,winter,0.0,1.763
551501,556167,556167,556167,556167,2017,41,2017-02-10,11.23,8.07,4.581,4.857,0.982755973590146,13.5,1.6,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.766666666666666,7.35,4.266666666666667,5.75,193.789,48.0,20.53850042979789,0.3004345937637126,6.649,0.7895869131922563,1.0900215069559689,193.789,1.6,13.5,11.23,4.581,winter,2.6,3.5810000000000004
551588,556254,556254,556254,556254,2017,42,2017-02-11,14.93,10.58,6.997000000000001,6.884,1.3853002343339704,14.133333333333333,8.066666666666666,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.783333333333335,7.333333333333332,3.6500000000000017,-0.7333333333333334,253.92,48.0,20.74406016173193,0.4147488313343961,7.932999999999999,0.9349152031405852,1.3496640344749813,253.92,8.066666666666666,14.133333333333333,14.93,6.997000000000001,winter,0.0,5.997000000000001
551728,556395,556395,556395,556395,2017,43,2017-02-12,15.94,11.93,9.76,3.08,1.0898181386595889,13.466666666666669,3.3666666666666667,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.8,7.316666666666666,4.333333333333334,3.95,286.26,48.0,20.95221877737948,0.3802626848627615,6.18,1.1295788040961148,1.5098414889588765,286.26,3.3666666666666667,13.466666666666669,15.94,9.76,winter,12.2,8.76
551820,556487,556487,556487,556487,2017,44,2017-02-13,17.14,12.44,7.54,10.39,1.6375567549346075,15.3,23.9,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.816666666666666,7.3,2.5166666666666657,-16.599999999999998,298.595,48.0,21.162896482286293,0.5266537079734338,9.6,0.9706499819855215,1.4973036899589554,298.595,23.9,15.3,17.14,7.54,winter,5.8,6.54
551926,556594,556594,556594,556594,2017,45,2017-02-14,19.69,11.41,7.54,14.22,1.9220267364447483,15.3,6.766666666666668,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.833333333333332,7.2666666666666675,2.5333333333333314,0.5,273.78,48.0,21.37601208219826,0.6960520353127239,12.150000000000002,0.9706499819855215,1.6667020172982454,273.78,6.766666666666668,15.3,19.69,7.54,winter,0.0,6.54
552036,556705,556705,556705,556705,2017,46,2017-02-15,18.89,11.65,6.26,13.68,2.0677146198668184,15.7,6.6,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.85,7.25,2.150000000000002,0.6500000000000004,279.5585,48.0,21.591483032711658,0.6789473367744693,12.63,0.8882699325771409,1.5672172693516102,279.5585,6.6,15.7,18.89,6.26,winter,0.0,5.26
552126,556795,556795,556795,556795,2017,47,2017-02-16,17.48,11.09,6.936,10.89,1.6730123193364617,16.233333333333334,6.2,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.866666666666667,7.233333333333332,1.6333333333333329,1.0333333333333332,266.18,48.0,21.809225491602103,0.5664896232048364,10.544,0.9309741657715768,1.4974637889764133,266.18,6.2,16.233333333333334,17.48,6.936,winter,0.0,5.936
552167,556836,556836,556836,556836,2017,48,2017-02-17,19.28,11.19,5.052,15.43,1.618914651334655,15.966666666666669,7.166666666666668,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.883333333333333,7.216666666666668,1.916666666666666,0.0499999999999998,268.428,48.0,22.029154373746888,0.7395350942577342,14.228000000000002,0.8162424256087991,1.5557775198665331,268.428,7.166666666666668,15.966666666666669,19.28,5.052,winter,0.2,4.052
552300,556969,556969,556969,556969,2017,49,2017-02-18,18.68,10.89,4.917,12.0,1.4968485317501607,14.733333333333333,6.133333333333334,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.916666666666668,7.2,3.1833333333333367,1.0666666666666664,261.4635,48.0,22.25118340854845,0.7020657401126018,13.763,0.8085223374784469,1.5105880775910487,261.4635,6.133333333333334,14.733333333333333,18.68,4.917,winter,13.2,3.917
552407,557076,557076,557076,557076,2017,50,2017-02-19,18.35,12.54,9.16,12.09,2.211118785903314,13.566666666666665,6.566666666666666,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.933333333333334,7.183333333333334,4.366666666666667,0.6166666666666671,300.845,48.0,22.47522519975889,0.550674660594924,9.19,1.084515226961481,1.635189887556405,300.845,6.566666666666666,13.566666666666665,18.35,9.16,winter,0.6,8.16
552531,557200,557200,557200,557200,2017,51,2017-02-20,16.01,12.56,8.62,7.03,2.4035151254852583,14.833333333333336,1.4,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.95,7.15,3.1166666666666654,5.75,301.54,48.0,22.70119128759913,0.4238649062673758,7.390000000000002,1.0453188794524415,1.4691837857198171,301.54,1.4,14.833333333333336,16.01,8.62,winter,0.0,7.619999999999999
552567,557236,557236,557236,557236,2017,52,2017-02-21,20.77,14.27,8.48,14.59,2.693196165000717,15.0,22.6,RIAG/COR06ZZZ,0.6607283253001311,0.0838242854638387,94.0,17.966666666666665,7.133333333333334,2.966666666666665,-15.466666666666669,342.475,48.0,22.92899221305954,0.7448543541189387,12.29,1.0353627564360872,1.780217110555026,342.475,22.6,15.0,20.77,8.48,winter,0.0,7.48
