,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,year,day,date,tx,tm,tn,rad,et0,hourmin_tx,hourmin_tn,station,lat_in_rad,long_in_rad,alt_in_rad,hourmin_ocaso,hourmin_orto,hourmin_ocaso-hourmin_tx,hourmin_orto-hourmin_tn,energyt,n_val_temp,ra,vpd,deltat,ea,es,energyt_prev,hourmin_tn_prev,hourmin_tx_prev,tx_prev,tn_prev,season,preci,tdew
551020,555685,555685,555685,555685,2017,36,2017-02-05,16.37,14.41,7.64,12.75,1.7129718176240345,10.8,23.766666666666666,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.8,7.466666666666668,7.0,-16.299999999999994,345.74,48.0,20.441968182850548,0.4768664990305623,8.73,0.9773605873850478,1.4542270864156102,345.74,23.766666666666666,10.8,16.37,7.64,winter,6.0,6.64
551144,555810,555810,555810,555810,2017,37,2017-02-06,16.3,10.13,4.752,13.7,1.3730747897590558,15.6,6.866666666666667,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.833333333333332,7.45,2.2333333333333325,0.583333333333333,243.1815,48.0,20.630084160771773,0.5561994603923162,11.548000000000002,0.7991742114603773,1.3553736718526934,243.1815,6.866666666666667,15.6,16.3,4.752,winter,0.0,3.752
551203,555869,555869,555869,555869,2017,38,2017-02-07,16.91,10.95,5.357,11.83,1.4161805319142535,11.5,6.666666666666668,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.85,7.433333333333334,6.350000000000001,0.7666666666666666,262.716,48.0,20.82104772838065,0.5765732949962272,11.553,0.8339239930173146,1.4104972880135418,262.716,6.666666666666668,11.5,16.91,5.357,winter,0.2,4.357
551354,556020,556020,556020,556020,2017,39,2017-02-08,17.64,10.69,4.405,14.46,2.186170609242992,15.866666666666667,24.0,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.866666666666667,7.416666666666668,2.0,-16.583333333333332,256.468,48.0,21.014784830657344,0.6474081859903391,13.235,0.7798254133941511,1.4272335993844902,256.468,24.0,15.866666666666667,17.64,4.405,winter,0.2,3.4050000000000002
551427,556093,556093,556093,556093,2017,40,2017-02-09,18.52,10.56,-0.23,12.91,2.1736492589448293,13.133333333333333,6.7333333333333325,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.883333333333333,7.4,4.75,0.666666666666667,253.3885,48.0,21.211219897557324,0.8083098450665804,18.75,0.5582390996930771,1.3665489447596575,253.3885,6.7333333333333325,13.133333333333333,18.52,-0.23,winter,0.0,-1.23
551488,556154,556154,556154,556154,2017,41,2017-02-10,13.69,10.04,8.31,3.142,0.8889261156679721,1.5666666666666669,23.766666666666666,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.9,7.383333333333334,16.333333333333332,-16.383333333333333,240.9,48.0,21.41027588329541,0.3077934942929024,5.379999999999999,1.023385503838869,1.3311789981317714,240.9,23.766666666666666,1.5666666666666669,13.69,8.31,winter,17.2,7.3100000000000005
551573,556239,556239,556239,556239,2017,42,2017-02-11,15.09,11.86,7.3,7.12,1.5315669813937285,12.233333333333333,1.6666666666666663,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.916666666666668,7.366666666666666,5.683333333333335,5.6999999999999975,284.665,48.0,21.61187430843245,0.4142588031866119,7.79,0.9547098805994152,1.368968683786027,284.665,1.6666666666666663,12.233333333333333,15.09,7.3,winter,0.6,6.3
551675,556342,556342,556342,556342,2017,43,2017-02-12,15.24,13.45,11.94,2.336,1.3026495674506666,12.4,7.7,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.933333333333334,7.35,5.533333333333332,-0.3500000000000005,322.785,48.0,21.815935304718572,0.2569620907183065,3.3000000000000007,1.3074878065928888,1.564449897311195,322.785,7.7,12.4,15.24,11.94,winter,26.4,10.94
551840,556507,556507,556507,556507,2017,44,2017-02-13,17.24,13.31,8.92,12.73,1.6263980652382135,14.266666666666667,23.23333333333333,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.95,7.333333333333332,3.683333333333332,-15.900000000000002,319.47,48.0,22.022377662638817,0.4876964846764607,8.319999999999999,1.0669377354845742,1.5546342201610346,319.47,23.23333333333333,14.266666666666667,17.24,8.92,winter,7.0,7.92
551941,556609,556609,556609,556609,2017,45,2017-02-14,18.32,13.42,9.06,15.34,1.828904241153768,13.166666666666664,24.0,RIAG/CAD05ZZZ,0.6341265986176509,0.1070323163785522,22.0,17.966666666666665,7.316666666666666,4.799999999999999,-16.683333333333334,321.975,48.0,22.231118881598512,0.552143205076949,9.26,1.0771605353926768,1.6293037404696258,321.975,24.0,13.166666666666664,18.32,9.06,winter,0.2,8.06
