,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,year,day,date,tx,tm,tn,rad,et0,hourmin_tx,hourmin_tn,station,lat_in_rad,long_in_rad,alt_in_rad,hourmin_ocaso,hourmin_orto,hourmin_ocaso-hourmin_tx,hourmin_orto-hourmin_tn,energyt,n_val_temp,ra,vpd,deltat,ea,es,energyt_prev,hourmin_tn_prev,hourmin_tx_prev,tx_prev,tn_prev,season,preci,tdew
550588,555253,555253,555253,555253,2017,31,2017-01-31,13.68,10.23,3.247,6.114,1.0032593232210758,11.466666666666669,1.0333333333333334,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.716666666666665,7.633333333333333,6.249999999999997,6.6,245.498,48.0,18.58204157742592,0.4502183586525562,10.433,0.7182126650457318,1.168431023698288,245.498,1.0333333333333334,11.466666666666669,13.68,3.247,winter,0.6,2.247
550615,555280,555280,555280,555280,2017,32,2017-02-01,15.6,11.99,9.72,8.53,1.2760210840283734,15.166666666666664,7.2666666666666675,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.733333333333334,7.633333333333333,2.566666666666668,0.3666666666666663,287.685,48.0,18.757729987226373,0.3622054517008595,5.879999999999999,1.1265241131385857,1.4887295648394452,287.685,7.2666666666666675,15.166666666666664,15.6,9.72,winter,1.0,8.72
550781,555446,555446,555446,555446,2017,33,2017-02-02,15.54,12.1,6.723,5.841,1.39767693673034,13.9,23.93333333333333,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.75,7.616666666666667,3.85,-16.316666666666666,290.2865,48.0,18.936737035923954,0.4569258328444953,8.817,0.9173274107648184,1.3742532436093138,290.2865,23.93333333333333,13.9,15.54,6.723,winter,5.3,5.723
550853,555518,555518,555518,555518,2017,34,2017-02-03,15.14,12.41,6.723,7.11,1.278338966295724,13.666666666666664,24.0,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.766666666666666,7.6,4.1,-16.4,297.72,48.0,19.11899918522594,0.4345422361961201,8.417000000000002,0.9173274107648184,1.3518696469609386,297.72,24.0,13.666666666666664,15.14,6.723,winter,0.0,5.723
550903,555568,555568,555568,555568,2017,35,2017-02-04,17.14,13.55,11.6,5.081,1.5154321175580492,13.6,4.733333333333333,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.8,7.583333333333332,4.200000000000001,2.85,325.08,48.0,19.30445115607574,0.3822760086256274,5.540000000000001,1.278215906569439,1.6604919151950663,325.08,4.733333333333333,13.6,17.14,11.6,winter,0.9,10.6
551024,555689,555689,555689,555689,2017,36,2017-02-05,14.47,10.87,3.446,11.23,1.8598516429367309,14.566666666666665,23.9,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.816666666666666,7.566666666666666,3.25,-16.333333333333332,260.973,48.0,19.493025948367144,0.4865705751418886,11.024,0.7284843415948662,1.2150549167367548,260.973,23.9,14.566666666666665,14.47,3.446,winter,1.6,2.446
551103,555769,555769,555769,555769,2017,37,2017-02-06,17.28,8.42,0.972,14.14,1.4812958463767465,14.966666666666669,7.433333333333334,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.833333333333332,7.55,2.8666666666666654,0.1166666666666662,202.0975,48.0,19.684654863724088,0.7043257617361631,16.308,0.6095564580637187,1.3138822197998818,202.0975,7.433333333333334,14.966666666666669,17.28,0.972,winter,0.0,-0.028000000000000025
551268,555934,555934,555934,555934,2017,38,2017-02-07,14.67,9.11,2.845,6.577000000000001,0.9129093534029618,14.3,7.333333333333332,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.85,7.533333333333332,3.5500000000000007,0.2,218.566,48.0,19.879267531350767,0.5116086046970749,11.825,0.6978522177690716,1.2094608224661465,218.566,7.333333333333332,14.3,14.67,2.845,winter,0.2,1.8450000000000002
551292,555958,555958,555958,555958,2017,39,2017-02-08,15.8,7.41,0.7709999999999999,14.78,1.485916052583735,15.433333333333335,23.3,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.866666666666667,7.5166666666666675,2.4333333333333336,-15.783333333333337,177.8855,48.0,20.07679193694732,0.6198665496748963,15.029000000000002,0.6006951239280489,1.2205616736029452,177.8855,23.3,15.433333333333335,15.8,0.7709999999999999,winter,0.0,-0.2290000000000001
551451,556117,556117,556117,556117,2017,40,2017-02-09,17.01,7.24,-2.301,12.63,1.7195635760068806,14.466666666666669,7.0,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.883333333333333,7.5,3.416666666666666,0.5,173.8135,48.0,20.27715445467608,0.74863293196139,19.311,0.4787331991582779,1.227366131119668,173.8135,7.0,14.466666666666669,17.01,-2.301,winter,0.2,-3.301
551527,556193,556193,556193,556193,2017,41,2017-02-10,11.33,6.573,2.245,8.92,1.1763794976006123,12.266666666666667,7.133333333333334,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.9,7.483333333333332,5.633333333333331,0.3499999999999996,157.7625,48.0,20.480279882154488,0.361537679825933,9.085,0.668411591779679,1.029949271605612,157.7625,7.133333333333334,12.266666666666667,11.33,2.245,winter,6.0,1.245
551628,556294,556294,556294,556294,2017,42,2017-02-11,10.8,8.12,4.444,4.558,0.919110871874388,13.1,5.566666666666666,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.916666666666668,7.466666666666668,4.816666666666668,1.9000000000000004,194.906,48.0,20.686091478440613,0.285217364890942,6.356000000000001,0.7819792390220976,1.0671966039130396,194.906,5.566666666666666,13.1,10.8,4.444,winter,6.6,3.444
551700,556367,556367,556367,556367,2017,43,2017-02-12,13.47,10.65,8.92,4.157,1.0191107245695386,12.4,23.16666666666667,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.933333333333334,7.45,5.533333333333332,-15.716666666666669,255.7,48.0,20.89451100496856,0.2762201369769057,4.550000000000002,1.0669377354845742,1.3431578724614797,255.7,23.16666666666667,12.4,13.47,8.92,winter,53.9,7.92
551802,556469,556469,556469,556469,2017,44,2017-02-13,14.94,10.57,7.32,9.05,1.4344221344613677,15.366666666666667,23.93333333333333,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.966666666666665,7.433333333333334,2.599999999999998,-16.5,253.625,48.0,21.105458769381872,0.4053989203729905,7.619999999999999,0.9560293557197792,1.3614282760927698,253.625,23.93333333333333,15.366666666666667,14.94,7.32,winter,8.9,6.32
551881,556548,556548,556548,556548,2017,45,2017-02-14,15.8,11.02,5.115,13.8,1.5361495931888212,14.633333333333333,23.83333333333333,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,17.983333333333334,7.416666666666668,3.3500000000000014,-16.416666666666664,264.468,48.0,21.318853672204355,0.5173959464596235,10.685,0.8198673353866565,1.3372632818462802,264.468,23.83333333333333,14.633333333333333,15.8,5.115,winter,0.1,4.115
551960,556628,556628,556628,556628,2017,46,2017-02-15,18.07,10.5,3.841,13.58,1.79352011105303,14.133333333333333,4.7,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,18.0,7.4,3.866666666666666,2.7,251.8995,48.0,21.534613256279368,0.6893900097670909,14.229,0.7492578356323849,1.4386478453994758,251.8995,4.7,14.133333333333333,18.07,3.841,winter,0.0,2.841
552094,556763,556763,556763,556763,2017,47,2017-02-16,18.0,9.87,4.511,12.13,1.4636748288391153,16.9,4.2,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,18.016666666666666,7.383333333333334,1.1166666666666671,3.1833333333333336,236.927,48.0,21.752653758900355,0.6677926544549463,13.489,0.7856916596241076,1.453484314079054,236.927,4.2,16.9,18.0,4.511,winter,0.0,3.511
552227,556896,556896,556896,556896,2017,48,2017-02-17,19.13,10.31,2.9810000000000003,15.62,1.6594557692038492,15.466666666666669,5.466666666666668,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,18.033333333333328,7.366666666666666,2.566666666666668,1.9,247.5475,48.0,21.972890166547646,0.7813291317047413,16.148999999999994,0.7046825158995333,1.4860116476042746,247.5475,5.466666666666668,15.466666666666669,19.13,2.9810000000000003,winter,0.0,1.9810000000000003
552260,556929,556929,556929,556929,2017,49,2017-02-18,16.94,9.71,2.577,12.9,1.6456469587211875,12.4,5.933333333333334,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,18.05,7.333333333333332,5.65,1.3999999999999997,233.0225,48.0,22.19523627213913,0.6482817626036471,14.363,0.684563456340746,1.3328452189443931,233.0225,5.933333333333334,12.4,16.94,2.577,winter,0.3,1.577
552377,557046,557046,557046,557046,2017,50,2017-02-19,16.87,10.87,5.382999999999999,11.98,1.8258311513189345,15.166666666666664,6.266666666666668,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,18.066666666666663,7.316666666666666,2.9000000000000004,1.0499999999999998,260.806,48.0,22.41960473469469,0.5734192936777013,11.487000000000002,0.8354467851757933,1.4088660788534946,260.806,6.266666666666668,15.166666666666664,16.87,5.382999999999999,winter,0.0,4.382999999999999
552508,557177,557177,557177,557177,2017,51,2017-02-20,16.14,10.75,4.511,11.25,1.9410898699879704,14.666666666666664,5.233333333333333,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,18.08333333333333,7.3,3.416666666666666,2.0666666666666664,257.9525,48.0,22.645907141308232,0.5531031245255716,11.629,0.7856916596241076,1.3387947841496792,257.9525,5.233333333333333,14.666666666666664,16.14,4.511,winter,0.0,3.511
552620,557289,557289,557289,557289,2017,52,2017-02-21,19.27,12.26,5.316,13.41,1.7977086199488994,15.233333333333333,7.066666666666666,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,18.1,7.283333333333332,2.8666666666666685,0.2166666666666668,294.1965,48.0,22.874054071313783,0.7316832690795579,13.954,0.8315276411260513,1.563210910205609,294.1965,7.066666666666666,15.233333333333333,19.27,5.316,winter,0.0,4.316
552686,557355,557355,557355,557355,2017,53,2017-02-22,20.21,12.01,5.382999999999999,13.15,1.7901922580124987,15.666666666666664,6.5,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,18.116666666666667,7.2666666666666675,2.450000000000001,0.7666666666666666,288.226,48.0,23.103955162526628,0.796933381697,14.827000000000002,0.8354467851757933,1.6323801668727933,288.226,6.5,15.666666666666664,20.21,5.382999999999999,winter,0.0,4.382999999999999
552781,557450,557450,557450,557450,2017,54,2017-02-23,16.95,12.37,8.99,5.169,1.1776346066430896,11.0,24.0,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,18.133333333333333,7.233333333333332,7.133333333333333,-16.766666666666666,296.985,48.0,23.33551917943416,0.467403144457847,7.959999999999999,1.0720384087714263,1.5394415532292736,296.985,24.0,11.0,16.95,8.99,winter,4.0,7.99
552922,557591,557591,557591,557591,2017,55,2017-02-24,15.6,9.92,6.12,10.84,1.2782123837356016,14.433333333333335,5.5,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,18.15,7.216666666666668,3.716666666666665,1.7166666666666668,237.9595,48.0,23.56865408320612,0.4779821005169199,9.48,0.8796449467446888,1.3576270472616088,237.9595,5.5,14.433333333333335,15.6,6.12,winter,0.1,5.12
552996,557665,557665,557665,557665,2017,56,2017-02-25,16.61,10.11,3.975,8.19,1.201408957254802,15.066666666666665,6.7,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,18.166666666666668,7.2,3.1000000000000014,0.5,242.72,48.0,23.803267103388592,0.5946694171180044,12.635,0.7564228916641909,1.351092308782195,242.72,6.7,15.066666666666665,16.61,3.975,winter,0.1,2.975
553077,557746,557746,557746,557746,2017,57,2017-02-26,14.93,10.49,4.578,7.9,1.1648613047631544,15.6,23.5,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,18.183333333333334,7.166666666666668,2.583333333333334,-16.333333333333332,251.658,48.0,24.03926481114164,0.4828914401818771,10.352,0.7894196248877892,1.2723110650696663,251.658,23.5,15.6,14.93,4.578,winter,0.0,3.5780000000000003
553193,557862,557862,557862,557862,2017,58,2017-02-27,15.54,9.44,3.841,8.92,1.4482221912735045,15.266666666666667,2.8666666666666667,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,18.2,7.15,2.933333333333332,4.283333333333333,226.475,48.0,24.276553193876104,0.5356170192757226,11.698999999999998,0.7492578356323849,1.2848748549081077,226.475,2.8666666666666667,15.266666666666667,15.54,3.841,winter,0.0,2.841
553231,557900,557900,557900,557900,2017,59,2017-02-28,13.8,9.99,5.852,7.43,1.2586743140626335,15.433333333333335,4.8,RIAG/HUE06ZZZ,0.66249304709937,0.1212131165510062,293.0,18.23333333333333,7.133333333333334,2.8000000000000007,2.333333333333334,239.7455,48.0,24.51503773114153,0.3884328668821497,7.947999999999999,0.8633400018622075,1.2517728687443572,239.7455,4.8,15.433333333333335,13.8,5.852,winter,0.0,4.852
